tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
30608	Microcebus murinus	105862071	0	live	PERP		p53 apoptosis effector related to PMP22	p53 apoptosis effector related to PMP-22|PERP, TP53 apoptosis effector		6	NC_033665.1	95663763	95679492	minus	3		
379532	Propithecus coquereli	105819394	0	live	WRAP53		WD repeat containing antisense to TP53	telomerase Cajal body protein 1		Un	NW_012150641.1	1846575	1860564	minus	11		
379532	Propithecus coquereli	105815338	0	live	PERP		p53 apoptosis effector related to PMP22	p53 apoptosis effector related to PMP-22|PERP, TP53 apoptosis effector		Un	NW_012148941.1	2424265	2439001	plus	3		
379532	Propithecus coquereli	105809729	0	live	RRM2B		ribonucleotide reductase regulatory TP53 inducible subunit M2B	ribonucleoside-diphosphate reductase subunit M2 B		Un	NW_012144966.1	1779260	1797650	plus	9		
37293	Aotus nancymaae	105720809	0	live	WRAP53		WD repeat containing antisense to TP53	telomerase Cajal body protein 1		Un	NW_018503389.1	752556	767914	plus	10		
37293	Aotus nancymaae	105719677	0	live	RRM2B		ribonucleotide reductase regulatory TP53 inducible subunit M2B	ribonucleoside-diphosphate reductase subunit M2 B		Un	NW_018504125.1	728698	764733	plus	16		
9531	Cercocebus atys	105600384	0	live	PERP		p53 apoptosis effector related to PMP22	p53 apoptosis effector related to PMP-22|PERP, TP53 apoptosis effector		Un	NW_012002623.1	7452822	7471975	plus	3		
9531	Cercocebus atys	105586554	0	live	RRM2B		ribonucleotide reductase regulatory TP53 inducible subunit M2B	LOW QUALITY PROTEIN: ribonucleoside-diphosphate reductase subunit M2 B		Un	NW_012010022.1	10257720	10295020	minus	9		
9531	Cercocebus atys	105582237	0	live	WRAP53		WD repeat containing antisense to TP53	telomerase Cajal body protein 1		Un	NW_012000250.1	8228624	8248348	minus	11		
9568	Mandrillus leucophaeus	105549964	0	live	WRAP53		WD repeat containing antisense to TP53	telomerase Cajal body protein 1		Un	NW_012104920.1	1105253	1122036	minus	10		
9568	Mandrillus leucophaeus	105542107	0	live	RRM2B		ribonucleotide reductase regulatory TP53 inducible subunit M2B	LOW QUALITY PROTEIN: ribonucleoside-diphosphate reductase subunit M2 B		Un	NW_012102588.1	1707628	1752509	minus	9		
9568	Mandrillus leucophaeus	105538537	0	live	PERP		p53 apoptosis effector related to PMP22	p53 apoptosis effector related to PMP-22|PERP, TP53 apoptosis effector		Un	NW_012101965.1	1313775	1332876	plus	3		
336983	Colobus angolensis palliatus	105526160	0	live	PERP		p53 apoptosis effector related to PMP22	p53 apoptosis effector related to PMP-22|PERP, TP53 apoptosis effector		Un	NW_012119376.1	7176103	7192821	plus	3		
336983	Colobus angolensis palliatus	105523688	0	live	WRAP53		WD repeat containing antisense to TP53	telomerase Cajal body protein 1		Un	NW_012118154.1	3766779	3783893	plus	10		
336983	Colobus angolensis palliatus	105504121	0	live	RRM2B		ribonucleotide reductase regulatory TP53 inducible subunit M2B	ribonucleoside-diphosphate reductase subunit M2 B		Un	NW_012113253.1	5770089	5805022	plus	8		
9545	Macaca nemestrina	105476132	0	live	RRM2B		ribonucleotide reductase regulatory TP53 inducible subunit M2B	LOW QUALITY PROTEIN: ribonucleoside-diphosphate reductase subunit M2 B		Un	NW_012016133.1	15325347	15367713	plus	8		
9545	Macaca nemestrina	105473693	0	live	WRAP53		WD repeat containing antisense to TP53	telomerase Cajal body protein 1		Un	NW_012010689.1	8418833	8446429	plus	11		
9545	Macaca nemestrina	105465704	0	live	PERP		p53 apoptosis effector related to PMP22	p53 apoptosis effector related to PMP-22|PERP, TP53 apoptosis effector		Un	NW_012012800.1	23825311	23842206	minus	3		
132908	Pteropus vampyrus	105300863	0	live	RRM2B		ribonucleotide reductase regulatory TP53 inducible subunit M2B	ribonucleoside-diphosphate reductase subunit M2 B		Un	NW_011889003.1	497934	528900	minus	9		
132908	Pteropus vampyrus	105291227	0	live	WRAP53		WD repeat containing antisense to TP53	telomerase Cajal body protein 1		Un	NW_011888825.1	348486	357565	plus	11		
132908	Pteropus vampyrus	105289466	0	live	PERP		p53 apoptosis effector related to PMP22	p53 apoptosis effector related to PMP-22|PERP, TP53 apoptosis effector		Un	NW_011888805.1	9080368	9094306	plus	3		
9838	Camelus dromedarius	105103010	0	live	WRAP53	Cadr_000018660	WD repeat containing antisense to TP53	telomerase Cajal body protein 1|Telomerase Cajal body protein 1		16	NC_044526.1	7988244	7999835	minus	12		
9838	Camelus dromedarius	105092042	0	live	PERP	Cadr_000010391	p53 apoptosis effector related to PMP22	p53 apoptosis effector related to PMP-22|PERP, TP53 apoptosis effector		8	NC_044518.1	57544908	57557151	minus	3		
9838	Camelus dromedarius	105090530	0	live	RRM2B	Cadr_000022639	ribonucleotide reductase regulatory TP53 inducible subunit M2B	ribonucleoside-diphosphate reductase subunit M2 B|Ribonucleoside-diphosphate reductase subunit M2 B		25	NC_044535.1	10608615	10638433	minus	10		
9838	Camelus dromedarius	105087898	0	live	TP53RK	Cadr_000021025	TP53 regulating kinase	EKC/KEOPS complex subunit TP53RK		19	NC_044529.1	12442491	12445640	plus	2		
9837	Camelus bactrianus	105077516	0	live	WRAP53		WD repeat containing antisense to TP53	telomerase Cajal body protein 1		Un	NW_011516271.1	546456	558004	plus	12		
9837	Camelus bactrianus	105077269	0	live	PERP		p53 apoptosis effector related to PMP22	p53 apoptosis effector related to PMP-22|PERP, TP53 apoptosis effector		Un	NW_011516269.1	27028372	27040474	minus	3		
9837	Camelus bactrianus	105071875	0	live	TP53RK		TP53 regulating kinase	EKC/KEOPS complex subunit TP53RK		Un	NW_011514637.1	10253008	10256195	plus	2		
9837	Camelus bactrianus	105069627	0	live	RRM2B		ribonucleotide reductase regulatory TP53 inducible subunit M2B	ribonucleoside-diphosphate reductase subunit M2 B		Un	NW_011513933.1	3056393	3085214	minus	10		
8010	Esox lucius	105029892	0	live	wrap53		WD repeat containing, antisense to TP53	telomerase Cajal body protein 1		24	NC_047592.1	15745230	15753735	plus	11		
8010	Esox lucius	105027716	0	live	rrm2b		ribonucleotide reductase M2 b	ribonucleoside-diphosphate reductase subunit M2 B|ribonucleotide reductase regulatory TP53 inducible subunit M2B		10	NC_047578.1	528504	535234	minus	11		
8010	Esox lucius	105021224	0	live	perp		p53 apoptosis effector related to pmp22	p53 apoptosis effector related to PMP-22|PERP, TP53 apoptosis effector		5	NC_047573.1	21532405	21543746	minus	3		
8010	Esox lucius	105016724	0	live	tp53rk		TP53 regulating kinase	EKC/KEOPS complex subunit TP53RK		17	NC_047585.1	40812958	40814171	plus	2		
43346	Bison bison bison	105005486	0	live	RRM2B		ribonucleotide reductase regulatory TP53 inducible subunit M2B	ribonucleoside-diphosphate reductase subunit M2 B		Un	NW_011495050.1	19790541	19822562	plus	10		
43346	Bison bison bison	104991663	0	live	PERP		p53 apoptosis effector related to PMP22	p53 apoptosis effector related to PMP-22|PERP, TP53 apoptosis effector		Un	NW_011494770.1	3144494	3158945	plus	3		
43346	Bison bison bison	104990760	0	live	WRAP53		WD repeat containing antisense to TP53	telomerase Cajal body protein 1		Un	NW_011494752.1	15898157	15910214	minus	11		
8208	Notothenia coriiceps	104955582	0	live	perp		p53 apoptosis effector related to pmp22	p53 apoptosis effector related to PMP-22|PERP, TP53 apoptosis effector		Un	NW_011357369.1	2484120	2541607	minus	3		
8208	Notothenia coriiceps	104947263	0	live	wrap53		WD repeat containing, antisense to TP53	telomerase Cajal body protein 1		Un	NW_011344899.1	2333	15789	minus	12		
215358	Larimichthys crocea	104930308	0	live	tp53rk	EH28_22609	TP53 regulating kinase	EKC/KEOPS complex subunit TP53RK		Un	NW_020853550.1	151687	153340	minus	2		
215358	Larimichthys crocea	104928433	0	live	perp	EH28_10505	p53 apoptosis effector related to pmp22	p53 apoptosis effector related to PMP-22|PERP, TP53 apoptosis effector		III	NC_040013.1	21374234	21384530	minus	3		
215358	Larimichthys crocea	104925194	0	live	wrap53	EH28_09871	WD repeat containing, antisense to TP53	telomerase Cajal body protein 1|Telomerase Cajal body protein 1		XIV	NC_040024.1	11923515	11935130	minus	11		
215358	Larimichthys crocea	104918649	0	live	rrm2b		ribonucleotide reductase M2 b	ribonucleoside-diphosphate reductase subunit M2 B|ribonucleotide reductase regulatory TP53 inducible subunit M2B		XIII	NC_040023.1	44684965	44690661	plus	9		
885580	Fukomys damarensis	104863708	0	live	Tp53rk		TP53 regulating kinase	EKC/KEOPS complex subunit TP53RK		Un	NW_022900934.1	13572981	13576972	plus	2		
885580	Fukomys damarensis	104855852	0	live	Wrap53	H920_19749	WD repeat containing antisense to TP53	telomerase Cajal body protein 1|Telomerase Cajal body protein 1		Un	NW_022900925.1	9843751	9861234	minus	11		
885580	Fukomys damarensis	104853900	0	live	Rrm2b	H920_18548	ribonucleotide reductase regulatory TP53 inducible subunit M2B	ribonucleoside-diphosphate reductase subunit M2 B|Ribonucleoside-diphosphate reductase subunit M2 B		Un	NW_022900917.1	4292508	4315697	plus	10		
52644	Haliaeetus leucocephalus	104837718	0	live	RRM2B		ribonucleotide reductase regulatory TP53 inducible subunit M2B	ribonucleoside-diphosphate reductase subunit M2 B		Un	NW_010972991.1	17123711	17135258	plus	8		
52644	Haliaeetus leucocephalus	104836208	0	live	PERP		p53 apoptosis effector related to PMP22	p53 apoptosis effector related to PMP-22|PERP, TP53 apoptosis effector		Un	NW_010972886.1	2483348	2492008	plus	3		
52644	Haliaeetus leucocephalus	104834083	0	live	WRAP53		WD repeat containing antisense to TP53	telomerase Cajal body protein 1		Un	NW_010972744.1	85233	87479	plus	4		
932674	Corvus cornix cornix	104692711	0	live	RRM2B		ribonucleotide reductase regulatory TP53 inducible subunit M2B	ribonucleoside-diphosphate reductase subunit M2 B		2	NC_046333.1	133672926	133693924	minus	9		
932674	Corvus cornix cornix	104687740	0	live	TP53RK		TP53 regulating kinase	EKC/KEOPS complex subunit TP53RK		20	NC_046349.1	6193192	6195578	minus	2		
61622	Rhinopithecus roxellana	104678802	0	live	TP53RK		TP53 regulating kinase	EKC/KEOPS complex subunit TP53RK		13	NC_044561.1	120080122	120086028	minus	2		
61622	Rhinopithecus roxellana	104675029	0	live	PERP		p53 apoptosis effector related to PMP22	p53 apoptosis effector related to PMP-22|PERP, TP53 apoptosis effector		4	NC_044552.1	130432412	130449118	minus	3		
61622	Rhinopithecus roxellana	104661663	0	live	WRAP53		WD repeat containing antisense to TP53	telomerase Cajal body protein 1		19	NC_044567.1	69917825	69938879	plus	11		
61622	Rhinopithecus roxellana	104655148	0	live	RRM2B		ribonucleotide reductase regulatory TP53 inducible subunit M2B	LOW QUALITY PROTEIN: ribonucleoside-diphosphate reductase subunit M2 B		9	NC_044557.1	66198418	66235457	minus	9		
100784	Balearica regulorum gibbericeps	104636476	0	live	RRM2B	N312_05720	ribonucleotide reductase regulatory TP53 inducible subunit M2B	ribonucleoside-diphosphate reductase subunit M2 B|Ribonucleoside-diphosphate reductase subunit M2 B		Un	NW_010758576.1	2829	16260	plus	9		
94827	Tinamus guttatus	104575552	0	live	RRM2B	N309_12602	ribonucleotide reductase regulatory TP53 inducible subunit M2B	ribonucleoside-diphosphate reductase subunit M2 B|Ribonucleoside-diphosphate reductase subunit M2 B		Un	NW_010587474.1	136435	147756	minus	8		
57412	Colius striatus	104551742	0	live	PERP	N325_09410	p53 apoptosis effector related to PMP22	p53 apoptosis effector related to PMP-22|PERP, TP53 apoptosis effector		Un	NW_010709847.1	2980	11579	minus	3		
279965	Antrostomus carolinensis	104518227	0	live	TP53RK	N321_12484	TP53 regulating kinase	EKC/KEOPS complex subunit TP53RK		Un	NW_010326380.1	378	856	plus	1		
54383	Eurypyga helias	104511070	0	live	RRM2B	N326_01137	ribonucleotide reductase regulatory TP53 inducible subunit M2B	ribonucleoside-diphosphate reductase subunit M2 B|Ribonucleoside-diphosphate reductase subunit M2 B		Un	NW_010256077.1	3225	16324	plus	9		
175836	Buceros rhinoceros silvestris	104498942	0	live	RRM2B	N320_02267	ribonucleotide reductase regulatory TP53 inducible subunit M2B	ribonucleoside-diphosphate reductase subunit M2 B|Ribonucleoside-diphosphate reductase subunit M2 B		Un	NW_010428725.1	3408	16031	plus	9		
8897	Chaetura pelagica	104396603	0	live	RRM2B	M959_13880	ribonucleotide reductase regulatory TP53 inducible subunit M2B	ribonucleoside-diphosphate reductase subunit M2 B|Ribonucleoside-diphosphate reductase subunit M2 B		Un	NW_009970723.1	10799894	10811594	minus	9		
56313	Tyto alba	104367236	0	live	RRM2B	N341_01446	ribonucleotide reductase regulatory TP53 inducible subunit M2B	ribonucleoside-diphosphate reductase subunit M2 B		Un	NW_024881330.1	22766339	22783653	plus	9		
56313	Tyto alba	104355811	0	live	TP53RK	N341_00226	TP53 regulating kinase	EKC/KEOPS complex subunit TP53RK		Un	NW_024881308.1	7126304	7127893	minus	2		
188344	Leptosomus discolor	104344454	0	live	PERP	N330_01583	p53 apoptosis effector related to PMP22	p53 apoptosis effector related to PMP-22|PERP, TP53 apoptosis effector		Un	NW_009857673.1	11631	20121	minus	3		
188344	Leptosomus discolor	104343208	0	live	RRM2B	N330_06848	ribonucleotide reductase regulatory TP53 inducible subunit M2B	ribonucleoside-diphosphate reductase subunit M2 B|Ribonucleoside-diphosphate reductase subunit M2 B		Un	NW_009853685.1	4686	16597	plus	9		
30419	Opisthocomus hoazin	104332116	0	live	RRM2B	N306_05652	ribonucleotide reductase regulatory TP53 inducible subunit M2B	ribonucleoside-diphosphate reductase subunit M2 B|Ribonucleoside-diphosphate reductase subunit M2 B		Un	NW_009901880.1	1844409	1856399	minus	8		
8969	Haliaeetus albicilla	104311054	0	live	RRM2B	N329_05361	ribonucleotide reductase regulatory TP53 inducible subunit M2B	ribonucleoside-diphosphate reductase subunit M2 B|Ribonucleoside-diphosphate reductase subunit M2 B		Un	NW_009791277.1	2367	13935	minus	8		
118200	Dryobates pubescens	104307572	0	live	TP53RK	N307_07039	TP53 regulating kinase	EKC/KEOPS complex subunit TP53RK		26	NC_071637.1	4430101	4432383	minus	2		
118200	Dryobates pubescens	104298138	0	live	RRM2B	N307_10320	ribonucleotide reductase regulatory TP53 inducible subunit M2B	ribonucleoside-diphosphate reductase subunit M2 B|Ribonucleoside-diphosphate reductase subunit M2 B		14	NC_071625.1	2428434	2440770	plus	10		
50402	Charadrius vociferus	104292429	0	live	RRM2B	N301_02587	ribonucleotide reductase regulatory TP53 inducible subunit M2B	ribonucleoside-diphosphate reductase subunit M2 B|Ribonucleoside-diphosphate reductase subunit M2 B		Un	NW_009650064.1	3212381	3225401	plus	9		
37040	Gavia stellata	104264433	0	live	RRM2B	N328_07463	ribonucleotide reductase regulatory TP53 inducible subunit M2B	ribonucleoside-diphosphate reductase subunit M2 B		3	NC_082596.1	23306072	23325037	plus	9		
37040	Gavia stellata	104250964	0	live	TP53RK	N328_04753	TP53 regulating kinase	EKC/KEOPS complex subunit TP53RK		20	NC_082613.1	11007340	11008805	plus	2		
441894	Struthio camelus australis	104148961	0	live	RRM2B	N308_07875	ribonucleotide reductase regulatory TP53 inducible subunit M2B	ribonucleoside-diphosphate reductase subunit M2 B|Ribonucleoside-diphosphate reductase subunit M2 B		Un	NW_009271729.1	1510320	1524222	plus	8		
188379	Egretta garzetta	104125884	0	live	RRM2B	Z169_02608	ribonucleotide reductase regulatory TP53 inducible subunit M2B	ribonucleoside-diphosphate reductase subunit M2 B|Ribonucleoside-diphosphate reductase subunit M2 B		Un	NW_009259600.1	5773950	5787778	minus	9		
188379	Egretta garzetta	104124953	0	live	TP53RK	Z169_04453	TP53 regulating kinase	EKC/KEOPS complex subunit TP53RK		Un	NW_009259491.1	291964	293983	plus	2		
30455	Fulmarus glacialis	104072565	0	live	RRM2B	N327_01106	ribonucleotide reductase regulatory TP53 inducible subunit M2B	ribonucleoside-diphosphate reductase subunit M2 B|Ribonucleoside-diphosphate reductase subunit M2 B		Un	NW_009196038.1	2426	17209	plus	10		
55661	Cuculus canorus	104065143	0	live	TP53RK	N303_14086	TP53 regulating kinase	EKC/KEOPS complex subunit TP53RK		16	NC_071416.1	17445953	17447655	plus	2		
55661	Cuculus canorus	104056717	0	live	RRM2B	N303_06327	ribonucleotide reductase regulatory TP53 inducible subunit M2B	ribonucleoside-diphosphate reductase subunit M2 B|Ribonucleoside-diphosphate reductase subunit M2 B		2	NC_071402.1	22673658	22694897	plus	12		
9209	Phalacrocorax carbo	104045352	0	live	RRM2B	N336_03831	ribonucleotide reductase regulatory TP53 inducible subunit M2B	ribonucleoside-diphosphate reductase subunit M2 B|Ribonucleoside-diphosphate reductase subunit M2 B		Un	NW_009150906.1	4062	17085	plus	8		
36300	Pelecanus crispus	104025863	0	live	RRM2B		ribonucleotide reductase regulatory TP53 inducible subunit M2B	ribonucleoside-diphosphate reductase subunit M2 B|Ribonucleoside-diphosphate reductase subunit M2 B		Un	NW_009081854.1	4197	18929	minus	10		
128390	Nipponia nippon	104016445	0	live	RRM2B	Y956_13073	ribonucleotide reductase regulatory TP53 inducible subunit M2B	ribonucleoside-diphosphate reductase subunit M2 B|Ribonucleoside-diphosphate reductase subunit M2 B		Un	NW_009001653.1	11380059	11400050	minus	10		
9238	Pygoscelis adeliae	103916132	0	live	RRM2B	AS28_03923	ribonucleotide reductase regulatory TP53 inducible subunit M2B	ribonucleoside-diphosphate reductase subunit M2 B|Ribonucleoside-diphosphate reductase subunit M2 B		Un	NW_008824676.1	4151705	4165792	minus	8		
9233	Aptenodytes forsteri	103900728	0	live	PERP	AS27_14813	p53 apoptosis effector related to PMP22	p53 apoptosis effector related to PMP-22|PERP, TP53 apoptosis effector		Un	NW_008795490.1	8964807	8975774	plus	3		
9233	Aptenodytes forsteri	103897160	0	live	RRM2B	AS27_02204	ribonucleotide reductase regulatory TP53 inducible subunit M2B	ribonucleoside-diphosphate reductase subunit M2 B|Ribonucleoside-diphosphate reductase subunit M2 B		Un	NW_008795122.1	2778965	2794939	plus	9		
9135	Serinus canaria	103818808	0	live	TP53RK		TP53 regulating kinase	EKC/KEOPS complex subunit TP53RK		20	NC_066333.1	6377427	6378927	minus	2		
